sponsorName,sponsorCode,startTime,endTime,domain,clientId,episodeId,episodeType,createdAt,airDate
ActiveCampaign,,1888.0,1926.0,activecampaign.com,schoolofpodcasting,yswazY6RRZE,youtube,2025-07-26T18:43:35.449690,20240506
WP Engine,,1930.0,1969.0,wpengine.com,schoolofpodcasting,yswazY6RRZE,youtube,2025-07-26T18:43:35.449695,20240506
Wistia,,2318.0,2341.0,wistia.com,schoolofpodcasting,yswazY6RRZE,youtube,2025-07-26T18:43:35.449699,20240506
Studio1 Design,dve,2542.0,2725.0,studio1design.com,schoolofpodcasting,yswazY6RRZE,youtube,2025-07-26T18:43:35.449703,20240506
Podcast Branding,,112.0,177.0,podcastbranding.co,schoolofpodcasting,1ensu4opsDY,youtube,2025-07-26T18:43:49.664646,20230903
Based on a True Story Podcast,,191.0,214.0,basedonatruestorypodcast.com,schoolofpodcasting,1ensu4opsDY,youtube,2025-07-26T18:43:49.664662,20230903
Toasty AI,,1292.0,1309.0,supportthisshow.com/toastyai,schoolofpodcasting,1ensu4opsDY,youtube,2025-07-26T18:43:49.664666,20230903
Magai AI Tool,,1323.0,1330.0,supportthisshow.com/magai,schoolofpodcasting,1ensu4opsDY,youtube,2025-07-26T18:43:49.664669,20230903
Castmagic,,1342.0,1359.0,supportthisshow.com/castmagic,schoolofpodcasting,1ensu4opsDY,youtube,2025-07-26T18:43:49.664672,20230903
Libsyn,sopfree,3226.0,3261.0,libsyn.com,schoolofpodcasting,1ensu4opsDY,youtube,2025-07-26T18:43:49.664675,20230903
School of Podcasting,,3464.0,3494.0,schoolofpodcasting.com,schoolofpodcasting,1ensu4opsDY,youtube,2025-07-26T18:43:49.664677,20230903
Podpage,,3496.0,3517.0,trypodpage.com,schoolofpodcasting,1ensu4opsDY,youtube,2025-07-26T18:43:49.664680,20230903
Indie Drop-In,,3532.0,3559.0,indiedropin.com,schoolofpodcasting,1ensu4opsDY,youtube,2025-07-26T18:43:49.664682,20230903
Ecamm Live,,4269.0,4345.0,supportthisshow.com/ecamm,schoolofpodcasting,1ensu4opsDY,youtube,2025-07-26T18:43:49.664684,20230903
,,0.0,0.0,nosponsors,seancarrollsmindscape,0RhiYYk784w,youtube,2025-07-26T18:43:56.948029,20250714
,,0.0,0.0,nosponsors,seancarrollsmindscape,eS2tJBVBuo4,youtube,2025-07-26T18:44:04.812047,20250721
Patreon,,728.0,762.0,patreon.com/seanmcarroll,seancarrollsmindscape,ExdAXjVBFVU,youtube,2025-07-26T18:44:27.245107,20250707
,,0.0,0.0,nosponsors,seancarrollsmindscape,SWP2ktac34k,youtube,2025-07-26T18:44:38.795415,20250630
,,0.0,0.0,nosponsors,seancarrollsmindscape,mKTm4FHVByE,youtube,2025-07-26T18:44:45.055498,20250623
,,0.0,0.0,nosponsors,seeingotherpeople,iZVEaNoTiUM,youtube,2025-07-26T18:44:48.947304,20250715
,,0.0,0.0,nosponsors,seeingotherpeople,xaG-i-n30ms,youtube,2025-07-26T18:44:53.428077,20250722
,,0.0,0.0,nosponsors,seeingotherpeople,heh9G0BE4uM,youtube,2025-07-26T18:44:58.629550,20250710
Lonely Hearts Club,,2655.0,2912.0,lonelyheartsclubnyc.com,seeingotherpeople,lWaWuomzGjo,youtube,2025-07-26T18:45:02.985963,20250708
Wavy Path Therapy,,2933.0,2940.0,wavypaththerapy.com,seeingotherpeople,lWaWuomzGjo,youtube,2025-07-26T18:45:02.985984,20250708
,,0.0,0.0,nosponsors,seeingotherpeople,Fjc5BN8y12c,youtube,2025-07-26T18:45:08.728699,20250701
Rula,rivalry,2047.0,2125.0,rula.com/rivalry,siblingrivalry,h0m8ge1TWLA,youtube,2025-07-26T18:45:17.257148,20250725
Chime,sibling,2133.0,2244.0,chime.com/sibling,siblingrivalry,h0m8ge1TWLA,youtube,2025-07-26T18:45:17.257176,20250725
Wix,,2248.0,2318.0,wix.com,siblingrivalry,h0m8ge1TWLA,youtube,2025-07-26T18:45:17.257183,20250725
RULA,rivalry,2025.0,2102.0,rua.com/rivalry,siblingrivalry,Nz-G4OXHk9o,youtube,2025-07-26T18:45:25.539689,20250723
Chime,sibling,2120.0,2207.0,chime.com/sibling,siblingrivalry,Nz-G4OXHk9o,youtube,2025-07-26T18:45:25.539717,20250723
Wix,,2242.0,2296.0,wix.com,siblingrivalry,Nz-G4OXHk9o,youtube,2025-07-26T18:45:25.539723,20250723
Quint,,2121.0,2239.0,quince.com,siblingrivalry,qdBTtCU1x9w,youtube,2025-07-26T18:45:33.658143,20250716
Wix,,2240.0,2316.0,wix.com,siblingrivalry,qdBTtCU1x9w,youtube,2025-07-26T18:45:33.658167,20250716
Monet X Change,,36.0,40.0,monexchange.com,siblingrivalry,xYKAaExWgoc,youtube,2025-07-26T18:45:43.244835,20250718
Quint,,2012.0,2114.0,quince.com,siblingrivalry,xYKAaExWgoc,youtube,2025-07-26T18:45:43.244858,20250718
Wix,,2136.0,2191.0,wix.com,siblingrivalry,xYKAaExWgoc,youtube,2025-07-26T18:45:43.244863,20250718
Brooklyn Bedding,rivalry,8.0,37.0,brooklynbedding.com,siblingrivalry,mBZKpvtBp38,youtube,2025-07-26T18:45:52.985900,20250711
Pair Eyewear,sibling15,48.0,71.0,paireyewear.com,siblingrivalry,mBZKpvtBp38,youtube,2025-07-26T18:45:52.985927,20250711
Zocdoc,,1989.0,2088.0,zocdoc.com,siblingrivalry,mBZKpvtBp38,youtube,2025-07-26T18:45:52.985932,20250711
Beer 52,,111.0,122.0,beer52.com,sidebar,PJ54fAWhodQ,youtube,2025-07-26T18:45:56.509168,20250514
,,0.0,0.0,nosponsors,sidebar,UndXsT7RnkA,youtube,2025-07-26T18:45:58.689463,20250409
,,0.0,0.0,nosponsors,sidebar,LQC_KXAsJUE,youtube,2025-07-26T18:46:00.758581,20250402
,,0.0,0.0,nosponsors,sidebar,_azDvXM4sVk,youtube,2025-07-26T18:46:04.954984,20250212
,,0.0,0.0,nosponsors,sidebar,wTeF5Rl5Gxo,youtube,2025-07-26T18:46:07.062236,20250205
,,0.0,0.0,nosponsors,simonsquibb,cJBwBR_WHcE,youtube,2025-07-26T18:46:10.873884,20250709
.store,Simon,670.0,726.0,go.store,simonsquibb,8Tf6O01B_UU,youtube,2025-07-26T18:46:14.785075,20250723
Shopify,,40.0,44.0,shopify.co.uk,simonsquibb,fHwZDFk4kQ0,youtube,2025-07-26T18:46:17.965662,20250604
.online,SIMON,982.0,1036.0,get.online,simonsquibb,QGpmGNs9L_4,youtube,2025-07-26T18:46:21.749640,20250702
Pipe Drive,,1857.0,1861.0,pipedrive.com,simonsquibb,QGpmGNs9L_4,youtube,2025-07-26T18:46:21.749694,20250702
Notion AI,,852.0,858.0,notion.so,simonsquibb,sjKph7-F3-o,youtube,2025-07-26T18:46:25.541092,20250528
Get Online,simon,718.0,726.0,get.online,simonsquibb,sjKph7-F3-o,youtube,2025-07-26T18:46:25.541120,20250528
Progressive Insurance,,1.0,299.0,progressive.com,slatenews,NhRXpHnUw-Y,youtube,2025-07-26T18:46:31.038651,20250725
Service Now,,912.0,941.0,service.com,slatenews,NhRXpHnUw-Y,youtube,2025-07-26T18:46:31.038675,20250725
Mint Mobile,,941.0,971.0,mintmobile.com,slatenews,NhRXpHnUw-Y,youtube,2025-07-26T18:46:31.038678,20250725
Sierra,,971.0,995.0,sierra.com,slatenews,NhRXpHnUw-Y,youtube,2025-07-26T18:46:31.038681,20250725
Progressive Insurance,,1.0,299.0,progressive.com,slatenews,fKSTaHdqiKA,youtube,2025-07-26T18:46:37.536629,20250725
Service Now,,941.0,964.0,service.com,slatenews,fKSTaHdqiKA,youtube,2025-07-26T18:46:37.536650,20250725
Mint Mobile,,967.0,998.0,mintmobile.com,slatenews,fKSTaHdqiKA,youtube,2025-07-26T18:46:37.536653,20250725
Smoothie King,,1497.0,1523.0,smoothieking.com,slatenews,fKSTaHdqiKA,youtube,2025-07-26T18:46:37.536655,20250725
1800 Contacts,,10.0,30.0,1800contacts.com,slatenews,Qhr6OJuFF2o,youtube,2025-07-26T18:46:44.897318,20250724
Amazon,,33.0,60.0,amazon.com,slatenews,Qhr6OJuFF2o,youtube,2025-07-26T18:46:44.897341,20250724
Progressive Insurance,,138.0,200.0,progressive.com,slatenews,Qhr6OJuFF2o,youtube,2025-07-26T18:46:44.897344,20250724
Sierra,,1446.0,1472.0,sierra.com,slatenews,Qhr6OJuFF2o,youtube,2025-07-26T18:46:44.897347,20250724
Smarty Pants Vitamins,,1475.0,1504.0,smartypantsvitamins.com,slatenews,Qhr6OJuFF2o,youtube,2025-07-26T18:46:44.897349,20250724
Americans United for Separation of Church and State,,342.0,410.0,au.org/slate,slatenews,V8ylIDADfmU,youtube,2025-07-26T18:46:50.582058,20250724
Progressive Insurance,,416.0,443.0,progressive.com,slatenews,V8ylIDADfmU,youtube,2025-07-26T18:46:50.582084,20250724
Avid Reader Press,,1118.0,1147.0,avidreaderpress.com,slatenews,V8ylIDADfmU,youtube,2025-07-26T18:46:50.582090,20250724
Mint Mobile,,1147.0,1178.0,mintmobile.com,slatenews,V8ylIDADfmU,youtube,2025-07-26T18:46:50.582094,20250724
Olli,,1178.0,1200.0,olly.com,slatenews,V8ylIDADfmU,youtube,2025-07-26T18:46:50.582111,20250724
Lowe's,,1977.0,2004.0,lowes.com,slatenews,V8ylIDADfmU,youtube,2025-07-26T18:46:50.582115,20250724
So Delicious,,104.0,133.0,sodeliciousdairyfree.com,slatenews,OewM9Zw6pJs,youtube,2025-07-26T18:47:01.354429,20250723
Google,,133.0,154.0,g.co/americaninnovation,slatenews,OewM9Zw6pJs,youtube,2025-07-26T18:47:01.354449,20250723
Quint,,1156.0,1198.0,quint.com,slatenews,OewM9Zw6pJs,youtube,2025-07-26T18:47:01.354452,20250723
Quint,culture,1219.0,1253.0,quint.com/culture,slatenews,OewM9Zw6pJs,youtube,2025-07-26T18:47:01.354455,20250723
Slate Plus,,1289.0,1312.0,slate.com/cultureplus,slatenews,OewM9Zw6pJs,youtube,2025-07-26T18:47:01.354457,20250723
Progressive Insurance,,2354.0,2381.0,progressive.com,slatenews,OewM9Zw6pJs,youtube,2025-07-26T18:47:01.354459,20250723
LifeKit,,2405.0,2435.0,npr.org,slatenews,OewM9Zw6pJs,youtube,2025-07-26T18:47:01.354461,20250723
Sierra,,3211.0,3243.0,sierra.com,slatenews,OewM9Zw6pJs,youtube,2025-07-26T18:47:01.354464,20250723
Target,,3245.0,3260.0,target.com,slatenews,OewM9Zw6pJs,youtube,2025-07-26T18:47:01.354466,20250723
,,0.0,0.0,nosponsors,smalltowndicks,JrwL1dll6KA,youtube,2025-07-26T18:47:04.698679,20250704
,,0.0,0.0,nosponsors,smalltowndicks,gMf7FB2Ef_A,youtube,2025-07-26T18:47:08.601847,20250627
,,0.0,0.0,nosponsors,smalltowndicks,90Q3Ehom1AI,youtube,2025-07-26T18:47:13.524418,20250620
,,0.0,0.0,nosponsors,smalltowndicks,XbcSKY_Vhlg,youtube,2025-07-26T18:47:18.357934,20250613
SpeechDocks,,2446.0,2456.0,smalltowndicks.com,smalltowndicks,Pug3lgy_woY,youtube,2025-07-26T18:47:23.084561,20250606
Cozy Earth,SMARTMONEY,662.0,732.0,cozyearth.com,smartmoneyhappyhour,BhfMmCNeCFY,youtube,2025-07-26T18:47:29.205318,20250717
Delete Me,,1247.0,1268.0,joindeleteme.com,smartmoneyhappyhour,BhfMmCNeCFY,youtube,2025-07-26T18:47:29.205338,20250717
Every Dollar,,1914.0,1929.0,everydollar.com,smartmoneyhappyhour,BhfMmCNeCFY,youtube,2025-07-26T18:47:29.205340,20250717
DeleteMe,smartmoney,1224.0,1305.0,joindeleteme.com,smartmoneyhappyhour,N2-3k1f4gkE,youtube,2025-07-26T18:47:35.291927,20250724
Cozy Earth,smartmoney,1700.0,1803.0,cozyearth.com,smartmoneyhappyhour,N2-3k1f4gkE,youtube,2025-07-26T18:47:35.291948,20250724
Delete Me,,770.0,830.0,joindeleteme.com,smartmoneyhappyhour,yMU1kv7LzRU,youtube,2025-07-26T18:47:40.731633,20250703
Cozy Earth,smartmoney,1686.0,1784.0,cozyearth.com,smartmoneyhappyhour,yMU1kv7LzRU,youtube,2025-07-26T18:47:40.731664,20250703
EveryDollar,,2351.0,2375.0,ter.li/v6dart,smartmoneyhappyhour,yMU1kv7LzRU,youtube,2025-07-26T18:47:40.731669,20250703
DeleteMe,,0.0,600.0,joindeleteme.com,smartmoneyhappyhour,3D2UMJpNqiA,youtube,2025-07-26T18:47:47.415718,20250710
Cozy Earth,SMARTMONEY,0.0,600.0,cozyearth.com,smartmoneyhappyhour,3D2UMJpNqiA,youtube,2025-07-26T18:47:47.415733,20250710
Every Dollar,,2372.0,2387.0,https://ter.li/v6dart,smartmoneyhappyhour,3D2UMJpNqiA,youtube,2025-07-26T18:47:47.415736,20250710
DeleteMe,,666.0,727.0,joindeleteme.com,smartmoneyhappyhour,Vyyia__5l_A,youtube,2025-07-26T18:47:53.963412,20250626
Cozy Earth,SMARTMONEY,1158.0,1231.0,cozyearth.com,smartmoneyhappyhour,Vyyia__5l_A,youtube,2025-07-26T18:47:53.963435,20250626
Something Scary store,,79.0,97.0,somethingscary.com,somethingscary,cAO7eoawvC0,youtube,2025-07-26T18:47:59.297201,20250715
Something Scary,,74.0,95.0,somethingscary.com,somethingscary,pfbYmuKgtLg,youtube,2025-07-26T18:48:03.221932,20250722
Something Scary Merch Store,,88.0,107.0,snarled.com,somethingscary,sQ0UZ2Y3sB8,youtube,2025-07-26T18:48:07.103931,20250708
Something Scary Merch Store,,1407.0,1425.0,somethingscary.com,somethingscary,sQ0UZ2Y3sB8,youtube,2025-07-26T18:48:07.103953,20250708
,,0.0,0.0,nosponsors,somethingscary,3JTtT0WfuEc,youtube,2025-07-26T18:48:12.433942,20250703
Something Scary,400 episodes,580.0,598.0,somethingscary.com,somethingscary,bTY8aPBdMok,youtube,2025-07-26T18:48:19.209821,20250624
,,0.0,0.0,nosponsors,soomf,51KUBVBbCMk,youtube,2025-07-26T18:48:23.136778,20250724
,,0.0,0.0,nosponsors,soomf,iF0MJDfEU80,youtube,2025-07-26T18:48:30.597935,20250725
,,0.0,0.0,nosponsors,soomf,bc7mQO3A2uo,youtube,2025-07-26T18:48:33.992435,20250722
,,0.0,0.0,nosponsors,soomf,q_f37ipF9LQ,youtube,2025-07-26T18:48:41.237260,20250718
Crumble Cookies,,768.0,928.0,crumblcookies.com,soomf,saBbchEc61Q,youtube,2025-07-26T18:48:45.388403,20250717
Jersey Mike's,,929.0,942.0,jerseymikes.com,soomf,saBbchEc61Q,youtube,2025-07-26T18:48:45.388434,20250717
Sticky Dragon Pod,,1932.0,1956.0,store.stickydragonpod.com,stinkydragon,4FHvtV7Vw-k,youtube,2025-07-26T18:48:55.491520,20250723
Stinky Dragon Pod,,2019.0,2029.0,stinkydragonpod.com,stinkydragon,4FHvtV7Vw-k,youtube,2025-07-26T18:48:55.491547,20250723
Stinky Dragon,CHR3 Smas,4853.0,4889.0,store.stinkydragonpod.com,stinkydragon,4FHvtV7Vw-k,youtube,2025-07-26T18:48:55.491552,20250723
Stinky Dragon,,1659.0,1682.0,store.stinkydragonpod.com,stinkydragon,rN2jI6_ZJ9E,youtube,2025-07-26T18:49:02.914095,20250721
Patreon,,4295.0,4307.0,patreon.com/stinkydragon,stinkydragon,rN2jI6_ZJ9E,youtube,2025-07-26T18:49:02.914132,20250721
Stinky Dragon,,477.0,498.0,stinkypod.com,stinkydragon,240beNWc1Vg,youtube,2025-07-26T18:49:15.819684,20250709
Tails from the Stinky Dragon,,1861.0,1982.0,stinkydragonpod.com,stinkydragon,240beNWc1Vg,youtube,2025-07-26T18:49:15.819704,20250709
Stinky Dragon Merchandise,,6390.0,6412.0,store.stinkydragonpod.com,stinkydragon,240beNWc1Vg,youtube,2025-07-26T18:49:15.819707,20250709
Stinky Dragon,,2497.0,2601.0,store.stinkydragonpod.com,stinkydragon,Co2DJ1hRUss,youtube,2025-07-26T18:49:22.331164,20250714
,,0.0,0.0,nosponsors,stinkydragon,NqiQtv98v6o,youtube,2025-07-26T18:49:27.482849,20250707
,,0.0,0.0,nosponsors,stoicism,cF3pRlrqJSg,youtube,2025-07-26T18:49:29.353172,20250619
Society of Stoics,,1247.0,1279.0,stoicism.com,stoicism,3cF4L2qFvAU,youtube,2025-07-26T18:49:31.969868,20250610
Society of Stoics,,46.0,70.0,community.stoicismpod.com,stoicism,wh86Pq795xM,youtube,2025-07-26T18:49:35.787818,20250604
Stoic Journaling,,91.0,198.0,stoicjournaling.com,stoicism,wh86Pq795xM,youtube,2025-07-26T18:49:35.787841,20250604
Society of Stoics,,34.0,44.0,community.stoicismpod.com,stoicism,QnJ339ao26M,youtube,2025-07-26T18:49:38.540636,20250527
Society of Stoics,,1332.0,1376.0,stoicismpod.com/members,stoicism,QnJ339ao26M,youtube,2025-07-26T18:49:38.540662,20250527
Society of Stoics,,37.0,58.0,community.stoicismpod.com,stoicism,9ELZTqGcKzQ,youtube,2025-07-26T18:49:40.841855,20250506
Cash App,super mega,108.0,168.0,cash.app,supermegashow,zGvCcT68eWM,youtube,2025-07-26T18:49:47.758233,20250723
Shopify,,175.0,214.0,shopify.com,supermegashow,zGvCcT68eWM,youtube,2025-07-26T18:49:47.758253,20250723
Shopify,,2412.0,2538.0,shopify.com/super,supermegashow,zGvCcT68eWM,youtube,2025-07-26T18:49:47.758256,20250723
Shopify,super,198.0,250.0,shopify.com/super,supermegashow,-74oCvi_4Bg,youtube,2025-07-26T18:49:54.858820,20250717
,,0.0,0.0,nosponsors,supermegashow,R-Ft7V_b2jo,youtube,2025-07-26T18:50:00.456803,20250710
,,0.0,0.0,nosponsors,supermegashow,1jtBftCy_o4,youtube,2025-07-26T18:50:05.425515,20250704
Shopify,,62.0,96.0,shopify.com/super,supermegashow,VFffQZCqiwk,youtube,2025-07-26T18:50:14.588098,20250626
Cash App,Super Mega,98.0,151.0,capl.onelink.me/vFut/1y1gs9ys,supermegashow,VFffQZCqiwk,youtube,2025-07-26T18:50:14.588118,20250626
Cash App,Super Mega,1669.0,1760.0,cash.app,supermegashow,VFffQZCqiwk,youtube,2025-07-26T18:50:14.588120,20250626
,,0.0,0.0,nosponsors,talkeasy,Xc9VjN4SqpA,youtube,2025-07-26T18:50:20.634003,20250720
,,0.0,0.0,nosponsors,talkeasy,-j34RAQq_Yk,youtube,2025-07-26T18:50:22.334147,20250719
,,0.0,0.0,nosponsors,talkeasy,7mCLSSzBxW4,youtube,2025-07-26T18:50:27.489991,20250618
,,0.0,0.0,nosponsors,talkeasy,IP_Cnm8mzkk,youtube,2025-07-26T18:50:35.080238,20250629
,,0.0,0.0,nosponsors,talkeasy,MZqOGX_kdNo,youtube,2025-07-26T18:50:43.056010,20250601
PXG,,752.0,769.0,pxg.com,teamneverquit,dWTet16E3yk,youtube,2025-07-26T18:50:55.145945,20250613
Shipsticks,,845.0,852.0,shipsticks.com,teamneverquit,dWTet16E3yk,youtube,2025-07-26T18:50:55.146052,20250613
CarGurus,,2081.0,2153.0,cargurus.com,teamneverquit,dWTet16E3yk,youtube,2025-07-26T18:50:55.146059,20250613
Navy Federal Credit Union,,4361.0,4440.0,navyfederal.org/trcar,teamneverquit,dWTet16E3yk,youtube,2025-07-26T18:50:55.146090,20250613
Navy Federal Credit Union,,0.0,10.0,navyfederal.org,teamneverquit,wM6SGYeczbg,youtube,2025-07-26T18:51:05.204598,20250612
Select Quote,,2950.0,3002.0,selectquote.com,teamneverquit,wM6SGYeczbg,youtube,2025-07-26T18:51:05.204616,20250612
SelectQuote,tnq,3014.0,3037.0,selectquote.com/tnq,teamneverquit,wM6SGYeczbg,youtube,2025-07-26T18:51:05.204619,20250612
Navy Federal Credit Union,,0.0,15.0,navyfederal.org,teamneverquit,uhF7xretsWE,youtube,2025-07-26T18:51:16.361196,20250603
Ground News,tnq,1095.0,1152.0,groundnews.com,teamneverquit,uhF7xretsWE,youtube,2025-07-26T18:51:16.361213,20250603
Armless,TNQ,3515.0,3594.0,armless.com,teamneverquit,uhF7xretsWE,youtube,2025-07-26T18:51:16.361216,20250603
Navy Federal Credit Union,,0.0,14.0,navyfederal.org,teamneverquit,ADyo0n0UjNA,youtube,2025-07-26T18:51:25.076057,20250602
Triumph Systems,,3109.0,3182.0,triumph-systems.com,teamneverquit,ADyo0n0UjNA,youtube,2025-07-26T18:51:25.076086,20250602
Brass Training System,,4026.0,4030.0,brassapp.io,teamneverquit,ADyo0n0UjNA,youtube,2025-07-26T18:51:25.076092,20250602
Navy Federal Credit Union,,0.0,16.0,navyfederal.org,teamneverquit,HSjUslz7hMw,youtube,2025-07-26T18:51:46.464022,20250517
CarGurus,,2311.0,2386.0,cargurus.com,teamneverquit,HSjUslz7hMw,youtube,2025-07-26T18:51:46.464045,20250517
Partners in Building,,4724.0,4804.0,partnersbuilding.com,teamneverquit,HSjUslz7hMw,youtube,2025-07-26T18:51:46.464050,20250517
Cremo,,7051.0,7118.0,target.com,teamneverquit,HSjUslz7hMw,youtube,2025-07-26T18:51:46.464053,20250517
Snack,,828.0,854.0,snac.com,thaboxingvoice,HMOKyjOquOM,youtube,2025-07-26T18:51:49.736980,20250724
Snack,,847.0,1200.0,snac.com,thaboxingvoice,3n09Ft__DmY,youtube,2025-07-26T18:51:53.420521,20250724
,,0.0,0.0,nosponsors,thaboxingvoice,Js9nocFNl2o,youtube,2025-07-26T18:52:12.576445,20250720
,,0.0,0.0,nosponsors,thaboxingvoice,9vkw2GYhKMc,youtube,2025-07-26T18:52:14.758709,20250718
,,0.0,0.0,nosponsors,thaboxingvoice,jI6792-Y6lg,youtube,2025-07-26T18:52:20.925515,20250718
,,0.0,0.0,nosponsors,theaichopping,lRa81kLnFak,youtube,2025-07-26T18:52:27.603871,20250717
Shiftmate,,81.0,121.0,shiftmate.com,theaichopping,QQTb5TjJ6ek,youtube,2025-07-26T18:52:32.930100,20250711
Portia AI,,1826.0,2380.0,portialabs.ai,theaichopping,gEx0zmNDhKY,youtube,2025-07-26T18:52:39.636977,20250605
Regal AI,,2972.0,2999.0,regal.io,theaichopping,8LrOpQUKvMQ,youtube,2025-07-26T18:52:45.739148,20250611
Optize,,3731.0,4180.0,optize.com,theaichopping,E5wtB93vv-k,youtube,2025-07-26T18:52:56.421371,20250528
Sparrow Natural Goods,Alisa,72.0,95.0,speronaturalgoods.com,thealisachilders,6nvrDeeMMD0,youtube,2025-07-26T18:53:03.245407,20250717
Foundation Worldview,alisa,959.0,1032.0,foundationworldview.com,thealisachilders,6nvrDeeMMD0,youtube,2025-07-26T18:53:03.245435,20250717
Seven Weeks Coffee,Alisa,1677.0,1755.0,sevenweekscoffee.com,thealisachilders,6nvrDeeMMD0,youtube,2025-07-26T18:53:03.245441,20250717
Brave Books,CHILDERS,67.0,83.0,bravebooks.com,thealisachilders,7muuEuBpX38,youtube,2025-07-26T18:53:12.870613,20250721
A'del Natural Cosmetics,ALISA,1011.0,1083.0,adelnaturalcosmetics.com,thealisachilders,7muuEuBpX38,youtube,2025-07-26T18:53:12.870635,20250721
Good Ranchers,ALISA,1838.0,1925.0,goodranchers.com,thealisachilders,7muuEuBpX38,youtube,2025-07-26T18:53:12.870638,20250721
Brave Books,children,106.0,117.0,bravebooks.com,thealisachilders,1sFKCTuiCAk,youtube,2025-07-26T18:53:22.597872,20250714
Good Ranchers,Alisa,865.0,949.0,goodranchers.com,thealisachilders,1sFKCTuiCAk,youtube,2025-07-26T18:53:22.597887,20250714
A'del Natural Cosmetics,Alisa,2263.0,2333.0,adelnaturalcosmetics.com,thealisachilders,1sFKCTuiCAk,youtube,2025-07-26T18:53:22.597890,20250714
Sparrow Natural Goods,Alisa,53.0,73.0,sparonaturalgoods.com,thealisachilders,9vWja9r0CA0,youtube,2025-07-26T18:53:30.485050,20250707
Foundation Worldview,Alisa,1260.0,1312.0,foundationworldview.com,thealisachilders,9vWja9r0CA0,youtube,2025-07-26T18:53:30.485081,20250707
Seven Weeks Coffee,Alisa,1982.0,2067.0,sevenweekscoffee.com,thealisachilders,9vWja9r0CA0,youtube,2025-07-26T18:53:30.485088,20250707
Brave Books,children,84.0,115.0,bravebooks.com,thealisachilders,Jtp7MBcxk88,youtube,2025-07-26T18:53:43.925490,20250630
A'del Natural Cosmetics,ALISA,1839.0,1916.0,adelnaturalcosmetics.com,thealisachilders,Jtp7MBcxk88,youtube,2025-07-26T18:53:43.925511,20250630
Good Ranchers,ALISA,2762.0,2858.0,goodranchers.com,thealisachilders,Jtp7MBcxk88,youtube,2025-07-26T18:53:43.925514,20250630
Home Title Lock,klaven,731.0,805.0,hometitlelock.com,theandrewklavanshow,MkfRMr9vIoY,youtube,2025-07-26T18:53:50.283456,20250723
Balance of Nature,claven,360.0,429.0,balanceofnature.com,theandrewklavanshow,6UXwxZMqIqo,youtube,2025-07-26T18:54:05.895129,20250719
Daily Wire,,1059.0,1098.0,dailywire.com,theandrewklavanshow,6UXwxZMqIqo,youtube,2025-07-26T18:54:05.895158,20250719
Ethos,KLAVAN,1785.0,1799.0,ethos.com/KLAVAN,theandrewklavanshow,6UXwxZMqIqo,youtube,2025-07-26T18:54:05.895165,20250719
Ethos,KLAVAN,1802.0,1875.0,ethos.com,theandrewklavanshow,6UXwxZMqIqo,youtube,2025-07-26T18:54:05.895170,20250719
Graza Olive Oil,claven,2411.0,2502.0,graza.co,theandrewklavanshow,6UXwxZMqIqo,youtube,2025-07-26T18:54:05.895174,20250719
PreBorn,,3219.0,3280.0,preborn.com/KLAVAN,theandrewklavanshow,6UXwxZMqIqo,youtube,2025-07-26T18:54:05.895179,20250719
Stopbox USA,Andrew Claven,3699.0,3761.0,stopboxusa.com,theandrewklavanshow,6UXwxZMqIqo,youtube,2025-07-26T18:54:05.895183,20250719
Home TitleLock,klaven,1068.0,1143.0,hometitlelock.com,theandrewklavanshow,pAYdjiObC1U,youtube,2025-07-26T18:54:10.046091,20250716
Balance of Nature,KLAVAN,431.0,498.0,balanceofnature.com,theandrewklavanshow,HtUCGHCts0c,youtube,2025-07-26T18:54:18.966396,20250712
Boll & Branch,KLAVAN,1701.0,1791.0,bollandbranch.com,theandrewklavanshow,HtUCGHCts0c,youtube,2025-07-26T18:54:18.966422,20250712
ExpressVPN,claven,2434.0,2492.0,expressvpn.com,theandrewklavanshow,HtUCGHCts0c,youtube,2025-07-26T18:54:18.966428,20250712
Helix Sleep,,3062.0,3137.0,helixsleep.com,theandrewklavanshow,HtUCGHCts0c,youtube,2025-07-26T18:54:18.966433,20250712
Stopbox USA,Andrew Claven,3622.0,3684.0,stopboxusa.com,theandrewklavanshow,HtUCGHCts0c,youtube,2025-07-26T18:54:18.966437,20250712
Home Title Lock,klaven,870.0,944.0,hometitlelock.com,theandrewklavanshow,dh2gUzcwpEo,youtube,2025-07-26T18:54:22.160182,20250709
